ioi_sentences_input,ioi_sentences_labels,corr_ioi_sentences_input,corr_ioi_sentences_labels,ioi_sentences_labels_wrong,corr_ioi_sentences_labels_wrong
"After the lunch, Geneva and Nellie went to the lake. Geneva gave a watermelon to",Nellie,"After the lunch, Sheila and Brittany went to the lake. Nickolas gave a watermelon to",Braedon,Geneva,Sheila
"After Pat and Melanie went to the cafe, Pat gave a pear to",Melanie,"After Billy and Tomas went to the cafe, Dante gave a pear to",Sky,Pat,Billy
"When Suzanne and Carmen got a blackberry at the river, Suzanne decided to give it to",Carmen,"When Vanessa and Cindy got a blackberry at the river, Jessica decided to give it to",Julie,Suzanne,Vanessa
"While Angie and Grace were commuting to the desert, Grace gave a cantaloupe to",Angie,"While Kadin and Keon were commuting to the desert, Charles gave a cantaloupe to",Ricky,Grace,Keon
Friends Anne and Richard found a watermelon at the museum. Richard gave it to,Anne,Friends Marcus and Jeff found a watermelon at the museum. Darrell gave it to,Blaze,Richard,Jeff
"Then, Jerry and Stacey went to the museum. Stacey gave a kiwi to",Jerry,"Then, Bo and Antony went to the museum. Marcos gave a kiwi to",Keenan,Stacey,Antony
The gym Ethel and Marian went to had a orange. Ethel gave it to,Marian,The gym Kaci and Carla went to had a orange. Todd gave it to,Sandra,Ethel,Kaci
"Then, Mildred and Ethel had a lot of fun at the theater. Ethel gave a apple to",Mildred,"Then, Tayler and Ruben had a lot of fun at the theater. Aylin gave a apple to",Amaya,Ethel,Ruben
"When Jody and Harriet got a strawberry at the museum, Jody decided to give the strawberry to",Harriet,"When Eve and Saul got a strawberry at the museum, Jaime decided to give the strawberry to",Zachery,Jody,Eve
"After Melissa and Angie went to the forest, Melissa gave a blackberry to",Angie,"After Tyrique and Tyra went to the forest, Todd gave a blackberry to",Jonathan,Melissa,Tyrique
"When Chelsea and Melissa got a banana at the lake, Melissa decided to give it to",Chelsea,"When George and Courtney got a banana at the lake, Alvin decided to give it to",Tyler,Melissa,Courtney
"While Melissa and Mildred were working at the zoo, Melissa gave a watermelon to",Mildred,"While Eve and Kelsie were working at the zoo, Kelsiea gave a watermelon to",Preston,Melissa,Eve
"After Richard and Sarah went to the cafe, Richard gave a peach to",Sarah,"After Johnny and Prince went to the cafe, Sonia gave a peach to",Kirk,Richard,Johnny
"Then, Miriam and Harriet were working at the store. Miriam decided to give a grape to",Harriet,"Then, Felicia and Winston were working at the store. Cassidy decided to give a grape to",Bonnie,Miriam,Felicia
"After Bernadette and Susan went to the park, Bernadette gave a kiwi to",Susan,"After Katelynn and Cole went to the park, Makenzie gave a kiwi to",Georgia,Bernadette,Katelynn
"While Rosa and Rebecca were working at the bar, Rebecca gave a mango to",Rosa,"While Solomon and Garrison were working at the bar, Sasha gave a mango to",Pierce,Rebecca,Garrison
"When Yvette and Heidi got a honeydew at the park, Yvette decided to give it to",Heidi,"When Laila and Jeffrey got a honeydew at the park, Jacoby decided to give it to",Dulce,Yvette,Laila
Friends Robin and Paula found a cherry at the market. Robin gave it to,Paula,Friends Craig and Calvin found a cherry at the market. Courtney gave it to,Colin,Robin,Craig
"While Richard and Doris were commuting to the school, Richard gave a raspberry to",Doris,"While Lisa and Miriam were commuting to the school, Domenic gave a raspberry to",Bradley,Richard,Lisa
"While Melanie and Kristina were working at the beach, Kristina gave a kiwi to",Melanie,"While Tate and Kurt were working at the beach, Dallas gave a kiwi to",Jefferson,Kristina,Kurt
"While Stella and Geneva were commuting to the market, Geneva gave a mango to",Stella,"While Bradley and Dexter were commuting to the market, Rose gave a mango to",Eleanor,Geneva,Dexter
The gym Harriet and Agnes went to had a pear. Agnes gave it to,Harriet,The gym Genesis and Junior went to had a pear. Zoe gave it to,Dewayne,Agnes,Junior
The bar Velma and Alicia went to had a strawberry. Velma gave it to,Alicia,The bar Myron and Alejandra went to had a strawberry. Esther gave it to,Karly,Velma,Myron
"When Inez and Wilma got a honeydew at the cafe, Inez decided to give the honeydew to",Wilma,"When Darnell and Shania got a honeydew at the cafe, Martina decided to give the honeydew to",Alize,Inez,Darnell
"Then, Carol and Stacy were working at the market. Carol decided to give a cantaloupe to",Stacy,"Then, Lucas and Alexandra were working at the market. Edgar decided to give a cantaloupe to",Bernard,Carol,Lucas
"Then, Lorraine and Irma were thinking about going to the shop. Irma wanted to give a cantaloupe to",Lorraine,"Then, Josiah and Abdullah were thinking about going to the shop. Deangelo wanted to give a cantaloupe to",Elijah,Irma,Abdullah
"Then, Rosa and Yvette were thinking about going to the theater. Yvette wanted to give a raspberry to",Rosa,"Then, Chaya and Mara were thinking about going to the theater. Stacy wanted to give a raspberry to",Paola,Yvette,Mara
"Afterwards, Kevin and Kathryn went to the mountain. Kevin gave a mango to",Kathryn,"Afterwards, Kent and Guadalupe went to the mountain. Clara gave a mango to",Lawson,Kevin,Kent
"After the lunch, Inez and Harriet went to the beach. Inez gave a blackberry to",Harriet,"After the lunch, Brielle and Alec went to the beach. Andrea gave a blackberry to",Duane,Inez,Brielle
"While Yvette and Lorraine were commuting to the shop, Yvette gave a coconut to",Lorraine,"While Isaiah and Lyndsey were commuting to the shop, Nataly gave a coconut to",Dimitri,Yvette,Isaiah
"While Jacqueline and Mona were commuting to the park, Mona gave a blackberry to",Jacqueline,"While Micaela and Halie were commuting to the park, Sharon gave a blackberry to",Jordyn,Mona,Halie
"While Charlene and Sophia were commuting to the beach, Sophia gave a blueberry to",Charlene,"While Felix and Emilie were commuting to the beach, Jaylen gave a blueberry to",Warren,Sophia,Emilie
Friends Mildred and Lula found a watermelon at the library. Lula gave it to,Mildred,Friends Aylin and Irving found a watermelon at the library. Calista gave it to,Darin,Lula,Irving
Friends Heidi and Shannon found a blueberry at the cafe. Shannon gave it to,Heidi,Friends Augustus and Annette found a blueberry at the cafe. Anthony gave it to,Eli,Shannon,Annette
"Then, Jerry and Melissa went to the school. Melissa gave a cherry to",Jerry,"Then, Charlie and Melvin went to the school. Jack gave a cherry to",Jeremy,Melissa,Melvin
"When Gwen and Rosemarie got a kiwi at the forest, Gwen decided to give it to",Rosemarie,"When Neha and Mollie got a kiwi at the forest, Gustavo decided to give it to",Rolando,Gwen,Neha
"After the lunch, Heidi and Inez went to the market. Inez gave a cherry to",Heidi,"After the lunch, Camden and Rudy went to the market. Adolfo gave a cherry to",Laura,Inez,Rudy
"When Melanie and Teresa got a grape at the museum, Teresa decided to give the grape to",Melanie,"When Karli and Sandra got a grape at the museum, Ivan decided to give the grape to",Shelby,Teresa,Sandra
"Then, Eleanor and Sarah were thinking about going to the beach. Eleanor wanted to give a grape to",Sarah,"Then, Tess and Billy were thinking about going to the beach. Joseph wanted to give a grape to",Charles,Eleanor,Tess
"Then, Juana and Kristi were working at the market. Kristi decided to give a strawberry to",Juana,"Then, Gregory and Myra were working at the market. Viviana decided to give a strawberry to",Katelynn,Kristi,Myra
"While Rosa and Jessica were working at the shop, Jessica gave a strawberry to",Rosa,"While Emanuel and Sam were working at the shop, Elaine gave a strawberry to",Dillon,Jessica,Sam
"While Brandy and Leigh were commuting to the home, Leigh gave a honeydew to",Brandy,"While Robyn and Ava were commuting to the home, Barry gave a honeydew to",Samantha,Leigh,Ava
"Then, Kim and Robin were working at the beach. Robin decided to give a mango to",Kim,"Then, Anna and Grant were working at the beach. Valerie decided to give a mango to",Sophia,Robin,Grant
"Then, Kari and Ginger went to the desert. Kari gave a kiwi to",Ginger,"Then, Liana and Bria went to the desert. Joelle gave a kiwi to",Lawrence,Kari,Liana
The zoo Amanda and Gwen went to had a cherry. Gwen gave it to,Amanda,The zoo Bobby and Derick went to had a cherry. Amber gave it to,Shamar,Gwen,Derick
"Then, Jody and Dianne had a lot of fun at the park. Jody gave a pineapple to",Dianne,"Then, Andrea and Latrell had a lot of fun at the park. Bronson gave a pineapple to",Jordan,Jody,Andrea
"Afterwards, Sonia and Susan went to the museum. Sonia gave a honeydew to",Susan,"Afterwards, Landen and Chelsea went to the museum. Alan gave a honeydew to",River,Sonia,Landen
"When Ethel and Virginia got a mango at the gym, Ethel decided to give the mango to",Virginia,"When Teagan and Jamie got a mango at the gym, Stuart decided to give the mango to",Shamar,Ethel,Teagan
"After Ella and Lee went to the shop, Lee gave a plum to",Ella,"After Patricia and Arthur went to the shop, Freddie gave a plum to",Elissa,Lee,Arthur
"When Gwen and Loretta got a orange at the bar, Gwen decided to give the orange to",Loretta,"When Quentin and Kelsie got a orange at the bar, Aspen decided to give the orange to",Braxton,Gwen,Quentin
"While Velma and Melanie were working at the theater, Velma gave a papaya to",Melanie,"While Kacey and Estelle were working at the theater, Abdullah gave a papaya to",Adrian,Velma,Kacey
"After Violet and Stacy went to the museum, Violet gave a pear to",Stacy,"After Gerald and Colin went to the museum, Jace gave a pear to",Ally,Violet,Gerald
"Then, Alyssa and Alice were working at the forest. Alice decided to give a watermelon to",Alyssa,"Then, Darrion and Jordan were working at the forest. Abril decided to give a watermelon to",Kenya,Alice,Jordan
"After the lunch, Wilma and Kelly went to the museum. Kelly gave a orange to",Wilma,"After the lunch, Breanna and Kate went to the museum. Perry gave a orange to",Addison,Kelly,Kate
"After the lunch, Pauline and William went to the mountain. Pauline gave a plum to",William,"After the lunch, Jude and Karl went to the mountain. Derrick gave a plum to",Raymundo,Pauline,Jude
"While Stacey and Virginia were working at the library, Stacey gave a cantaloupe to",Virginia,"While Tia and Justice were working at the library, Roderick gave a cantaloupe to",Heather,Stacey,Tia
"Then, Kristi and Stella had a lot of fun at the park. Kristi gave a plum to",Stella,"Then, Sadie and Sierra had a lot of fun at the park. Mya gave a plum to",Byron,Kristi,Sadie
"Then, Shannon and Alicia were working at the shop. Shannon decided to give a blackberry to",Alicia,"Then, Derek and Olivia were working at the shop. Marvin decided to give a blackberry to",Kennedy,Shannon,Derek
"Then, Jody and Lorraine went to the store. Jody gave a blueberry to",Lorraine,"Then, Tate and Annabelle went to the store. Jaxson gave a blueberry to",Misael,Jody,Tate
"While Marsha and Amanda were commuting to the market, Marsha gave a strawberry to",Amanda,"While Veronica and Asha were commuting to the market, Gina gave a strawberry to",Kaylynn,Marsha,Veronica
"When Marsha and Kim got a cherry at the beach, Marsha decided to give it to",Kim,"When Dejah and Austin got a cherry at the beach, Jesse decided to give it to",Nico,Marsha,Dejah
"When Erika and Melanie got a plum at the school, Erika decided to give the plum to",Melanie,"When Alma and Kane got a plum at the school, Gracie decided to give the plum to",Remington,Erika,Alma
The cave Eleanor and Loretta went to had a mango. Eleanor gave it to,Loretta,The cave Alena and Kaela went to had a mango. Grant gave it to,Blair,Eleanor,Alena
"Then, Rosemarie and Shannon were working at the beach. Shannon decided to give a strawberry to",Rosemarie,"Then, Sydnee and Hanna were working at the beach. Jazmine decided to give a strawberry to",Braydon,Shannon,Hanna
"Then, Jerry and Irma went to the school. Irma gave a coconut to",Jerry,"Then, Martin and Misty went to the school. Courtney gave a coconut to",Haven,Irma,Misty
The museum Jessie and Sophia went to had a grape. Sophia gave it to,Jessie,The museum Duncan and Rylee went to had a grape. Lara gave it to,Piper,Sophia,Rylee
"Then, Sophia and Juana were working at the cafe. Sophia decided to give a coconut to",Juana,"Then, Celeste and Ruth were working at the cafe. Bryson decided to give a coconut to",Santiago,Sophia,Celeste
"While Fannie and Kathryn were commuting to the forest, Fannie gave a blueberry to",Kathryn,"While Ramon and Nehemiah were commuting to the forest, Alvin gave a blueberry to",Eliana,Fannie,Ramon
"After the lunch, Fannie and Rosemarie went to the zoo. Fannie gave a cherry to",Rosemarie,"After the lunch, Amos and Lorraine went to the zoo. Hailie gave a cherry to",Kaitlyn,Fannie,Amos
"While Pat and Kathryn were working at the theater, Pat gave a pear to",Kathryn,"While Dan and Viviana were working at the theater, Lucy gave a pear to",Chance,Pat,Dan
"After the lunch, Melanie and Robin went to the cave. Robin gave a apple to",Melanie,"After the lunch, Kaleigh and Austin went to the cave. Blaze gave a apple to",Brian,Robin,Austin
"Then, Dianne and Velma had a lot of fun at the zoo. Velma gave a cantaloupe to",Dianne,"Then, Hassan and Sonny had a lot of fun at the zoo. Ryley gave a cantaloupe to",Zoie,Velma,Sonny
"Afterwards, Lee and Heidi went to the river. Lee gave a watermelon to",Heidi,"Afterwards, Andrew and Michaela went to the river. Alexis gave a watermelon to",Romeo,Lee,Andrew
"After the lunch, Mildred and Eleanor went to the river. Eleanor gave a kiwi to",Mildred,"After the lunch, Brisa and Fiona went to the river. Justin gave a kiwi to",Dimitri,Eleanor,Fiona
"Then, Sophia and Jessie were thinking about going to the theater. Sophia wanted to give a banana to",Jessie,"Then, Kassandra and Kobe were thinking about going to the theater. Dustin wanted to give a banana to",Devon,Sophia,Kassandra
